Date,Traffic_Source,Traffic_Medium,Device_Category,Landing_Page,Users,New_Users,Sessions,Pageviews,Bounce_Rate_Pct,Avg_Session_Duration_Sec,Pages_Per_Session,Exit_Rate_Pct,Conversion_Rate_Pct,Transactions,Quantity_Sold,Revenue_KES,Cart_Abandonment_Rate_Pct,Marketing_Cost_KES,ROAS,Customer_Journey_Stage
8/2/2023,Google,Organic,Mobile,Homepage,190,153,261,639,65.06,235,2.45,61.88,1.8,5,15,9590.53,78.66,0,,Consideration
11/14/2023,Direct,No Media,Mobile,Homepage,286,193,334,835,65.86,160,2.5,57.72,1.7,6,12,21577.13,83.84,0,,Consideration
4/7/2023,Facebook,Paid,Desktop,Product_Page,445,124,555,1498,48.49,213,2.7,44.34,4.26,24,24,85656.54,71.58,6814.5,12.57,Consideration
10/19/2025,Instagram,Paid,Desktop,Category_Page,470,92,598,2027,36.74,302,3.39,32.98,4.59,27,81,122251.69,72.36,13368.78,9.14,Consideration
9/19/2022,Direct,No Media,Desktop,Homepage,191,133,213,575,48.33,247,2.7,44.51,3.4,7,7,38588.59,80.78,0,,Consideration
9/17/2025,Email,Newsletter,Desktop,Homepage,333,144,481,1982,34.76,249,4.12,33.22,7.44,36,108,108298.35,57.83,0,,Consideration
11/22/2022,Linkedin,Paid,Mobile,Product_Page,117,31,134,264,68.75,159,1.97,64.21,2.35,3,9,4807.46,75.81,6934.24,0.69,Consideration
3/21/2022,Facebook,Paid,Mobile,Homepage,172,46,219,777,46.82,220,3.55,46.88,2.58,6,12,15143.83,84.36,4762.91,3.18,Consideration
12/17/2022,Email,Newsletter,Mobile,Category_Page,288,52,308,872,52.07,274,2.83,54.13,4.23,13,26,56772.48,68.93,0,,Consideration
10/17/2023,Google,Organic,Mobile,Homepage,153,120,182,592,50.7,214,3.25,44.56,2.58,5,5,19214.01,76.27,0,,Consideration
11/20/2025,Affiliate,Cpc,Desktop,Category_Page,232,88,324,1354,36.95,252,4.18,33.55,5.17,17,17,56666.4,68.49,6703.67,8.45,Consideration
6/27/2022,Instagram,Paid,Desktop,Blog,267,58,302,1114,43.31,256,3.69,46.51,4.39,13,39,68733.55,69.56,8704.51,7.9,Awareness
11/11/2024,Linkedin,Paid,Desktop,Homepage,184,52,196,862,27.72,267,4.4,26.03,3.31,6,6,33669.44,81.93,9501.08,3.54,Consideration
7/19/2025,Linkedin,Paid,Mobile,Blog,564,168,690,759,80.15,177,1.1,77.65,0.39,3,3,6387.85,91.86,39838.93,0.16,Awareness
4/18/2023,Google,Organic,Desktop,Homepage,57,41,62,242,36.65,313,3.9,38.46,5.9,4,8,23387.34,61.83,0,,Consideration
8/17/2022,Direct,No Media,Mobile,Homepage,305,210,399,1181,48.77,241,2.96,49.03,2.11,8,8,18306.98,76.5,0,,Consideration
3/12/2022,Direct,No Media,Desktop,Blog,93,72,122,460,43.84,269,3.77,46.52,4.26,5,5,23507.5,78.28,0,,Awareness
12/16/2023,Email,Newsletter,Mobile,Product_Page,198,56,216,419,68.14,188,1.94,60.04,4.83,10,10,16674.13,67.45,0,,Decision
8/25/2024,Youtube,Paid,Desktop,Blog,574,147,786,2963,39.94,271,3.77,42.82,2.72,21,21,72897.25,75.6,30966.08,2.35,Awareness
2/3/2024,Google,Organic,Mobile,Product_Page,238,198,268,879,41.41,232,3.28,38.22,1.3,3,3,11782.38,77.46,0,,Consideration
2/15/2024,Twitter,Organic,Desktop,Category_Page,66,58,81,295,41.6,238,3.64,37.11,4.63,4,4,16339.94,72.84,0,,Awareness
10/16/2024,Email,Newsletter,Mobile,Blog,278,48,334,367,80.14,135,1.1,79.68,3.3,11,11,29281.41,70.58,0,,Awareness
11/21/2022,Facebook,Paid,Mobile,Product_Page,561,171,694,2151,54.48,221,3.1,49.25,2.65,18,18,76569.53,81.76,23289.42,3.29,Consideration
2/7/2024,Facebook,Paid,Desktop,Product_Page,591,171,700,1799,52.7,202,2.57,46.6,4.71,33,33,106758.38,72.34,21710.31,4.92,Consideration
11/21/2024,Linkedin,Paid,Mobile,Product_Page,408,175,541,1747,45.83,243,3.23,46.02,0.78,4,4,17125.17,86.19,34206.76,0.5,Consideration
7/19/2025,Direct,No Media,Mobile,Blog,153,104,212,392,72.63,162,1.85,78.06,1.33,3,12,13271.5,83.12,0,,Awareness
5/7/2023,Facebook,Paid,Mobile,Category_Page,162,42,223,533,54.11,230,2.39,48.28,3.13,7,14,18796.28,79.56,4144.92,4.53,Consideration
3/10/2025,Twitter,Organic,Mobile,Promo_Page,424,336,513,1380,49.62,277,2.69,43.11,5.66,29,58,115186.17,72.79,0,,Awareness
6/25/2022,Email,Newsletter,Mobile,Homepage,71,22,77,165,64.63,167,2.14,67.77,5.32,4,4,16268.42,74.89,0,,Consideration
6/25/2024,Google,Organic,Mobile,Homepage,560,400,711,1102,71.92,169,1.55,66.17,1.1,8,8,21712.97,86.11,0,,Consideration
11/18/2022,Affiliate,Cpc,Mobile,Blog,442,181,505,1040,74.55,160,2.06,80.37,1.22,6,6,14647.44,79.28,12037.56,1.22,Awareness
5/12/2025,Youtube,Paid,Mobile,Blog,223,58,277,371,73.51,167,1.34,73.68,1.57,4,4,16484.97,84.97,11999.82,1.37,Awareness
4/18/2024,Facebook,Paid,Mobile,Homepage,106,35,114,326,54.65,216,2.86,48.49,1.65,2,6,7273.88,85.07,3410.88,2.13,Consideration
11/17/2023,Email,Newsletter,Mobile,Product_Page,356,64,448,1124,58.61,231,2.51,52.93,3.4,15,15,28668.62,76.42,0,,Decision
8/23/2023,Linkedin,Paid,Desktop,Product_Page,440,112,600,1746,46,217,2.91,44.21,3.71,22,22,133309.24,75.19,37925.41,3.52,Consideration
8/30/2023,Tiktok,Paid,Mobile,Homepage,261,196,365,964,59.16,189,2.64,53.83,2.61,10,10,41428.16,75.25,4945.34,8.38,Awareness
10/17/2024,Affiliate,Cpc,Mobile,Product_Page,499,81,603,1731,58.92,230,2.87,59.76,2.25,14,14,62339.64,81.79,6104.5,10.21,Decision
6/14/2022,Tiktok,Paid,Desktop,Blog,388,259,541,1661,45.58,235,3.07,40.37,4.12,22,44,117949.43,69.72,3722.79,31.68,Awareness
6/4/2023,Google,Organic,Desktop,Product_Page,202,178,263,1228,26.91,284,4.67,25.45,3.13,8,8,33645.22,76.7,0,,Consideration
1/21/2024,Tiktok,Paid,Mobile,Product_Page,233,156,265,583,70.56,216,2.2,61.92,1.86,5,5,7546.32,75.49,3213.81,2.35,Awareness
10/23/2023,Linkedin,Paid,Mobile,Product_Page,159,59,171,477,58.53,216,2.79,55.67,0.85,1,1,3684.16,80.18,11601.96,0.32,Consideration
5/20/2025,Instagram,Paid,Tablet,Category_Page,239,54,299,730,53.99,207,2.44,47.95,3.95,12,12,28983.62,78.7,8152.08,3.56,Consideration
1/8/2022,Instagram,Paid,Desktop,Blog,465,154,662,1979,56.09,199,2.99,52.22,2.74,18,18,70732.76,83.43,14213.44,4.98,Awareness
9/28/2024,Instagram,Paid,Mobile,Homepage,107,26,139,342,67.73,180,2.46,64.9,3.21,4,4,12798.1,81.43,4512.58,2.84,Consideration
6/1/2024,Google,Organic,Desktop,Category_Page,493,389,675,2788,37.18,313,4.13,32.99,4.51,30,30,159138.68,69.5,0,,Consideration
3/19/2023,Twitter,Organic,Mobile,Promo_Page,421,349,466,1445,56.87,253,3.1,57.22,6.58,31,93,150834.31,64.74,0,,Awareness
9/21/2025,Google,Organic,Desktop,Product_Page,247,201,323,901,46.49,238,2.79,47.71,5.96,19,76,91318.18,71.32,0,,Consideration
3/10/2023,Email,Newsletter,Tablet,Homepage,114,38,145,551,40.64,298,3.8,41.07,5.33,8,8,17841.69,68.89,0,,Consideration
2/4/2022,Tiktok,Paid,Desktop,Homepage,592,428,835,3231,27.59,278,3.87,26.63,5.23,44,44,180259.18,66.55,10827.8,16.65,Awareness
1/23/2022,Facebook,Paid,Tablet,Category_Page,431,161,489,1496,44.19,284,3.06,46.22,3.76,18,36,70367.59,74.46,16937.05,4.15,Consideration
10/17/2025,Facebook,Paid,Mobile,Blog,321,73,409,1084,59.12,199,2.65,63.51,0.93,4,8,6831.07,80.12,11058.45,0.62,Awareness
12/27/2022,Direct,No Media,Desktop,Blog,153,108,211,766,43.55,236,3.63,44.11,2.88,6,6,36698.39,80.97,0,,Awareness
1/22/2024,Tiktok,Paid,Mobile,Product_Page,57,41,68,180,56.82,251,2.64,48.45,1.77,1,1,3704.55,80.21,342.43,10.82,Awareness
11/10/2025,Google,Organic,Desktop,Homepage,243,182,257,673,49.02,214,2.62,42.43,4.37,11,11,45875.72,69.96,0,,Consideration
9/30/2025,Google,Organic,Mobile,Promo_Page,146,112,178,719,29.76,284,4.04,25.54,5.32,9,18,36192.19,64.13,0,,Decision
12/9/2022,Email,Newsletter,Desktop,Blog,76,20,101,303,49.33,206,3,43.22,6.22,6,18,36391.75,67.12,0,,Awareness
12/17/2022,Direct,No Media,Mobile,Homepage,442,297,506,1346,63.07,241,2.66,67.67,2.58,13,13,23744.4,84.11,0,,Consideration
5/9/2022,Google,Organic,Desktop,Product_Page,125,86,168,598,42.15,222,3.56,36.39,4.62,8,32,30125.87,76.48,0,,Consideration
5/31/2024,Tiktok,Paid,Desktop,Product_Page,343,306,493,1509,45.47,236,3.06,49.44,4.83,24,24,102234.91,72.87,6886.2,14.85,Awareness
10/6/2025,Tiktok,Paid,Mobile,Blog,75,58,82,153,74.64,181,1.86,67.26,0.2,0,0,0,87.64,452.56,0,Awareness
4/10/2025,Facebook,Paid,Desktop,Homepage,288,75,366,1244,36.26,261,3.4,31.11,6.03,22,22,87037.47,68.08,11637.37,7.48,Consideration
5/31/2023,Facebook,Paid,Desktop,Blog,391,152,505,1480,44.95,245,2.93,38.59,4.86,25,25,73218.65,75.97,9522.2,7.69,Awareness
6/9/2024,Google,Organic,Desktop,Product_Page,186,163,235,1095,25.66,328,4.66,25.43,4.3,10,10,50017.76,73.31,0,,Consideration
8/25/2022,Google,Organic,Mobile,Homepage,394,326,517,1468,56.39,254,2.84,59.46,1.86,10,20,24025.32,84.42,0,,Consideration
5/13/2023,Instagram,Paid,Desktop,Promo_Page,396,147,516,1992,35.72,279,3.86,30.54,8.94,46,46,232776.12,54.42,18947.82,12.29,Decision
5/9/2022,Email,Newsletter,Desktop,Blog,189,48,214,773,42.44,301,3.61,44.7,7.47,16,48,75202.62,67.71,0,,Awareness
5/7/2022,Email,Newsletter,Mobile,Category_Page,596,161,717,1549,60.1,175,2.16,59.34,3.88,28,84,54299.62,71.86,0,,Consideration
11/26/2023,Direct,No Media,Mobile,Blog,349,232,401,662,81.26,131,1.65,83.68,0.2,1,1,1716.25,81.54,0,,Awareness
2/4/2024,Facebook,Paid,Mobile,Homepage,260,62,349,1120,55.51,229,3.21,55.27,2.97,10,40,35649.77,73.79,11285.03,3.16,Consideration
5/20/2024,Email,Newsletter,Mobile,Promo_Page,432,79,572,2214,40.61,297,3.87,37.52,9.59,55,55,240830.17,53.56,0,,Decision
5/26/2022,Direct,No Media,Desktop,Product_Page,164,138,236,878,38.93,255,3.72,33.58,4.55,11,11,63277.29,75.66,0,,Retention
5/14/2024,Instagram,Paid,Mobile,Category_Page,531,127,665,1909,52.65,267,2.87,47.28,2.37,16,48,34326.26,74.76,18249.7,1.88,Consideration
10/29/2022,Facebook,Paid,Mobile,Blog,319,87,378,903,69.69,219,2.39,65.67,0.2,1,1,4226.73,84.36,10547.28,0.4,Awareness
7/27/2025,Google,Organic,Desktop,Blog,144,104,194,526,53.72,209,2.71,57.7,4.38,8,24,42644.13,73.5,0,,Awareness
7/9/2025,Linkedin,Paid,Desktop,Blog,177,48,187,540,47.4,248,2.89,47.49,4.01,7,14,24819.98,76.21,10077.11,2.46,Awareness
5/9/2024,Google,Organic,Tablet,Promo_Page,92,62,106,494,25.74,280,4.66,24.86,6.48,7,14,17921.72,67.6,0,,Decision
4/1/2025,Google,Organic,Mobile,Blog,418,335,570,1129,69.89,159,1.98,72.03,1.59,9,27,32844.4,87.49,0,,Awareness
1/9/2025,Instagram,Paid,Mobile,Category_Page,427,112,557,1431,56.55,202,2.57,49.1,1.28,7,14,18017.24,83.25,14430.69,1.25,Consideration
11/4/2024,Twitter,Organic,Desktop,Promo_Page,301,270,358,1360,31.26,324,3.8,31.26,7.49,27,81,126020.24,58.09,0,,Awareness
7/31/2022,Affiliate,Cpc,Mobile,Promo_Page,499,130,719,2790,38.75,292,3.88,41.76,4.57,33,33,175786.78,73.25,16002.92,10.98,Decision
3/25/2025,Affiliate,Cpc,Mobile,Product_Page,124,54,164,333,66.59,232,2.03,62.45,3.34,5,15,8922.82,78.27,3123.16,2.86,Decision
9/7/2023,Facebook,Paid,Desktop,Product_Page,486,116,678,2176,49.34,235,3.21,52.99,5.12,35,35,211879.36,64.78,17726.8,11.95,Consideration
6/1/2023,Google,Organic,Tablet,Blog,177,137,229,589,49.24,280,2.57,51.35,1.15,3,3,9924.6,83.84,0,,Awareness
4/15/2024,Email,Newsletter,Mobile,Product_Page,273,116,359,1138,51.9,204,3.17,55.52,4.38,16,16,67942.29,67.96,0,,Decision
4/23/2024,Tiktok,Paid,Mobile,Homepage,107,81,122,250,63.35,227,2.05,62.37,2.58,3,9,9889.25,78.28,1461.4,6.77,Awareness
10/11/2023,Facebook,Paid,Tablet,Promo_Page,238,47,252,1174,29.24,314,4.66,28.12,5.72,14,14,73626.1,73.38,4727.52,15.57,Decision
12/14/2024,Youtube,Paid,Mobile,Product_Page,396,120,440,1456,50.57,216,3.31,45.83,1.03,5,10,15517.89,80.8,15156.87,1.02,Awareness
6/21/2024,Google,Organic,Mobile,Promo_Page,369,302,414,1424,51.36,202,3.44,54.46,6.08,25,25,130782.84,71.51,0,,Decision
2/26/2024,Google,Organic,Desktop,Category_Page,411,303,566,2473,31.18,279,4.37,28.05,3.74,21,63,67681.17,69.94,0,,Consideration
5/25/2023,Email,Newsletter,Desktop,Category_Page,550,203,579,1969,42.84,251,3.4,37.06,5.93,34,68,202397.19,67.4,0,,Consideration
11/30/2025,Instagram,Paid,Mobile,Product_Page,365,128,412,972,62.58,223,2.36,60.84,1.73,7,7,31384.86,87.65,11524.9,2.72,Consideration
8/1/2025,Google,Organic,Mobile,Product_Page,533,389,702,1481,63.35,188,2.11,54.67,2.15,15,15,63477.73,84.83,0,,Consideration
6/13/2023,Tiktok,Paid,Mobile,Product_Page,103,76,113,299,53.31,226,2.65,57.22,2.74,3,6,10398.48,84.39,1423.8,7.3,Awareness
5/29/2025,Direct,No Media,Mobile,Product_Page,393,293,443,1307,58.24,177,2.95,52.63,0.62,3,3,11552.78,83.34,0,,Retention
12/14/2024,Instagram,Paid,Mobile,Product_Page,306,63,411,1225,58.24,245,2.98,59.17,1.04,4,4,11686.78,89.49,9186.08,1.27,Consideration
6/6/2022,Google,Organic,Mobile,Category_Page,221,189,262,710,61.04,221,2.71,58.04,1.64,4,4,14315.1,87.45,0,,Consideration
4/9/2025,Email,Newsletter,Mobile,Product_Page,130,27,151,465,55.1,216,3.08,56.94,4.13,6,12,9377.09,75.24,0,,Decision
3/14/2024,Facebook,Paid,Tablet,Blog,149,45,210,588,60.71,214,2.8,54.76,0.91,2,2,7683.58,87.19,2595.51,2.96,Awareness
12/30/2023,Direct,No Media,Desktop,Product_Page,498,360,638,2539,41.24,284,3.98,45.07,5.1,33,33,143040.16,74.24,0,,Retention
5/26/2022,Google,Organic,Mobile,Category_Page,231,198,244,710,45.24,293,2.91,44.18,2.6,6,12,15784.67,80.55,0,,Consideration
10/19/2024,Google,Organic,Mobile,Blog,207,186,255,638,59.27,185,2.5,52.34,1.46,4,12,10055.26,80.31,0,,Awareness
2/11/2024,Direct,No Media,Tablet,Blog,310,265,361,744,63.7,169,2.06,63.8,2.13,8,8,34056.8,83.1,0,,Awareness
10/31/2023,Email,Newsletter,Mobile,Product_Page,107,42,149,481,45.7,233,3.23,39.08,5.19,8,8,33716.99,64.14,0,,Decision
2/2/2022,Linkedin,Paid,Mobile,Blog,518,102,633,1152,76.28,135,1.82,68.12,1.63,10,10,28938.73,85.35,42114.21,0.69,Awareness
7/19/2025,Direct,No Media,Mobile,Product_Page,572,424,786,1478,67.55,200,1.88,68.11,1.16,9,9,32578.39,84.12,0,,Retention
8/25/2025,Google,Organic,Desktop,Blog,292,234,404,1568,42.77,233,3.88,38.56,4.4,18,36,69381.2,78.49,0,,Awareness
3/6/2023,Twitter,Organic,Mobile,Category_Page,162,131,188,414,61.47,243,2.2,67.42,2.52,5,10,21911.19,81.41,0,,Awareness
1/3/2023,Facebook,Paid,Mobile,Category_Page,335,66,480,1339,62.67,183,2.79,64.29,1.44,7,7,24364.36,82.58,13413.57,1.82,Consideration
6/20/2024,Tiktok,Paid,Mobile,Blog,73,54,97,180,64.82,181,1.86,59.44,0.2,0,0,0,89.44,620.69,0,Awareness
1/25/2022,Email,Newsletter,Mobile,Product_Page,529,223,763,2297,50.14,260,3.01,47.45,4.47,34,68,55750.72,69.04,0,,Decision
7/20/2022,Instagram,Paid,Mobile,Product_Page,570,186,611,1576,62.72,211,2.58,57.28,1.13,7,14,13015.89,86.32,19909.71,0.65,Consideration
11/23/2022,Twitter,Organic,Desktop,Product_Page,428,371,557,2278,38.77,255,4.09,41.57,2.97,17,68,79788.81,75.95,0,,Awareness
7/27/2025,Facebook,Paid,Mobile,Homepage,103,33,129,268,68.53,172,2.08,62.65,1.1,1,2,3750.13,89.17,4115.27,0.91,Consideration
7/12/2022,Google,Organic,Desktop,Promo_Page,333,262,428,1763,24.75,347,4.12,22.74,6.13,26,52,105471.65,62.57,0,,Decision
10/18/2025,Affiliate,Cpc,Mobile,Category_Page,554,91,783,1543,61.26,226,1.97,60.31,2.36,18,54,36972.61,74.92,13175.03,2.81,Consideration
11/5/2024,Facebook,Paid,Mobile,Blog,248,108,301,620,71.23,143,2.06,64.55,1.67,5,5,12089.05,85.72,8216.15,1.47,Awareness
4/27/2024,Tiktok,Paid,Mobile,Blog,141,125,171,311,79.98,133,1.82,68.58,0.2,0,0,0,89.08,2523.46,0,Awareness
10/4/2022,Tiktok,Paid,Desktop,Product_Page,571,514,798,2841,41.02,250,3.56,39.72,4.06,32,32,180255.75,74.58,13338.78,13.51,Awareness
9/15/2024,Google,Organic,Mobile,Homepage,320,259,411,719,70.5,194,1.75,74.61,1.67,7,7,25190.12,78.5,0,,Consideration
11/28/2024,Linkedin,Paid,Desktop,Blog,248,110,282,801,51.23,228,2.84,45.76,2.02,6,6,32420.57,85.05,12740.38,2.54,Awareness
1/11/2024,Email,Newsletter,Mobile,Product_Page,347,60,502,1099,57.16,256,2.19,59.15,4.82,24,48,92363.69,76.62,0,,Decision
7/1/2022,Facebook,Paid,Desktop,Category_Page,457,84,480,1939,27.78,333,4.04,27.87,4.72,23,69,108554.13,67.98,11593.14,9.36,Consideration
4/19/2023,Email,Newsletter,Desktop,Product_Page,299,49,409,1575,35.62,278,3.85,32.56,6.36,26,26,134144,60.04,0,,Decision
8/9/2023,Youtube,Paid,Mobile,Product_Page,507,195,699,1741,64.43,187,2.49,67.74,2.43,17,17,75682.94,75.02,15289.12,4.95,Awareness
3/18/2025,Linkedin,Paid,Mobile,Product_Page,452,105,536,1281,62.5,183,2.39,58.49,1.96,11,11,20228.62,78.26,28756.23,0.7,Consideration
11/1/2024,Tiktok,Paid,Desktop,Category_Page,255,199,352,1485,30.14,316,4.22,26.83,4.7,17,34,95189.81,65.73,4114,23.14,Awareness
1/21/2022,Direct,No Media,Desktop,Category_Page,498,403,631,2291,45.05,259,3.63,45.45,3.21,20,20,99605.5,78.63,0,,Consideration
10/31/2023,Google,Organic,Mobile,Blog,372,278,498,931,62.16,221,1.87,61.67,0.2,1,4,1538.58,90.06,0,,Awareness
6/2/2024,Email,Newsletter,Mobile,Homepage,370,157,471,1234,61.78,216,2.62,58.15,4.7,22,22,80642.55,71.67,0,,Consideration
11/1/2023,Instagram,Paid,Mobile,Product_Page,338,54,406,1340,53.61,253,3.3,47.8,1.58,6,12,25348.7,85.77,15242.64,1.66,Consideration
5/6/2023,Google,Organic,Mobile,Promo_Page,69,61,90,322,46.39,259,3.58,44.31,4.14,4,4,9070.64,71.96,0,,Decision
9/15/2023,Facebook,Paid,Mobile,Blog,140,42,189,304,71.51,155,1.61,67.1,1.81,3,9,12431.26,83.46,5680.16,2.19,Awareness
2/25/2022,Email,Newsletter,Mobile,Blog,115,40,145,418,56.96,258,2.88,62.32,2.15,3,3,7481.27,76.86,0,,Awareness
1/14/2024,Instagram,Paid,Desktop,Category_Page,93,23,117,380,40.03,238,3.25,34.66,4.01,5,5,18918.18,75.34,3008.56,6.29,Consideration
10/30/2023,Linkedin,Paid,Mobile,Product_Page,442,157,518,1404,58.1,235,2.71,55.91,2.29,12,12,49338.22,82.51,34413.95,1.43,Consideration
9/2/2023,Instagram,Paid,Mobile,Category_Page,234,61,283,461,67.39,198,1.63,58.77,2.73,8,24,20132.13,83.52,9739.73,2.07,Consideration
11/11/2024,Instagram,Paid,Mobile,Homepage,504,80,656,1515,59.29,251,2.31,64.46,2.94,19,19,37608.54,74.94,17247.34,2.18,Consideration
4/27/2022,Direct,No Media,Mobile,Category_Page,125,82,172,487,58.49,215,2.83,56.53,0.59,1,1,3880,87.25,0,,Consideration
4/12/2023,Google,Organic,Mobile,Promo_Page,79,53,95,350,35.8,311,3.68,37.11,4.31,4,8,14131.06,71.36,0,,Decision
3/2/2025,Tiktok,Paid,Mobile,Promo_Page,573,492,695,2565,35.65,287,3.69,34.8,6.25,43,43,180854.36,63.1,11336.32,15.95,Awareness
2/15/2025,Tiktok,Paid,Mobile,Promo_Page,270,185,345,1111,44.37,257,3.22,41.97,6.98,24,48,90956.84,66.09,3879.82,23.44,Awareness
5/23/2023,Google,Organic,Mobile,Category_Page,551,403,672,1875,48.42,258,2.79,45.43,2.76,19,19,78204.23,75.68,0,,Consideration
6/26/2023,Twitter,Organic,Desktop,Promo_Page,220,147,274,1123,34.58,284,4.1,30.05,9.42,26,52,173122.94,49.14,0,,Awareness
9/1/2025,Google,Organic,Desktop,Product_Page,538,358,708,3009,29.46,267,4.25,27.37,5.05,36,36,194332.91,75.42,0,,Consideration
12/1/2022,Google,Organic,Mobile,Promo_Page,188,142,224,934,25.27,306,4.17,23.61,6.87,15,45,75547.61,59.27,0,,Decision
11/22/2022,Google,Organic,Mobile,Blog,241,186,316,474,78.19,191,1.5,68.4,0.96,3,3,6571.35,84.51,0,,Awareness
9/20/2024,Facebook,Paid,Mobile,Category_Page,297,53,315,923,47.2,262,2.93,48.04,0.64,2,2,3323.67,81.37,7274.81,0.46,Consideration
6/10/2023,Instagram,Paid,Mobile,Homepage,216,53,276,646,65.78,157,2.34,64.29,1.41,4,8,10726.1,77.92,10021.8,1.07,Consideration
9/18/2024,Instagram,Paid,Mobile,Blog,393,68,433,1156,65.14,194,2.67,62.43,0.27,1,1,1878.11,92.24,9047.52,0.21,Awareness
11/1/2024,Instagram,Paid,Tablet,Homepage,132,34,152,527,35.8,250,3.47,37.29,3.48,5,5,15948.7,75.34,5122.16,3.11,Consideration
1/17/2024,Linkedin,Paid,Desktop,Category_Page,397,138,546,1889,45.33,246,3.46,46.53,5.7,31,31,170022.96,67.44,34156.11,4.98,Consideration
4/25/2023,Facebook,Paid,Mobile,Blog,213,48,230,435,62.99,238,1.89,68.27,1.7,4,4,14186.32,84.15,3027.99,4.69,Awareness
12/14/2024,Google,Organic,Desktop,Blog,348,267,398,840,67.3,218,2.11,66.69,2.96,12,24,49475.95,74.5,0,,Awareness
2/13/2025,Facebook,Paid,Mobile,Homepage,246,85,317,945,43.25,228,2.98,40.9,1.08,3,12,4877.01,79.26,10700.07,0.46,Consideration
5/19/2022,Tiktok,Paid,Desktop,Category_Page,595,452,738,2295,48.4,213,3.11,46.64,3.73,28,28,154576.66,76.97,8886.49,17.39,Awareness
2/13/2025,Email,Newsletter,Tablet,Homepage,445,80,554,1823,48.35,268,3.29,50.1,4.8,27,27,41336.97,73.34,0,,Consideration
3/13/2023,Linkedin,Paid,Desktop,Product_Page,353,62,397,1151,45.8,271,2.9,49.02,4.22,17,34,45875.83,69.2,25287.54,1.81,Consideration
3/30/2023,Direct,No Media,Mobile,Promo_Page,55,40,74,285,38.37,236,3.85,37.87,5.41,4,4,9785.49,72,0,,Decision
9/2/2025,Direct,No Media,Tablet,Product_Page,291,224,355,1097,57.58,232,3.09,56.52,2.96,11,33,24871.93,73.82,0,,Retention
1/14/2024,Google,Organic,Mobile,Product_Page,101,85,121,396,52.65,211,3.27,53.41,1.33,2,6,3372.16,85.13,0,,Consideration
4/30/2022,Tiktok,Paid,Desktop,Homepage,87,78,102,357,33.82,287,3.5,32.31,5.12,5,5,16668.31,71.89,874.22,19.07,Awareness
11/22/2025,Direct,No Media,Mobile,Homepage,164,137,212,683,48.86,237,3.22,49.11,2.21,5,10,20836.57,81.11,0,,Consideration
10/2/2023,Affiliate,Cpc,Mobile,Product_Page,454,176,606,1709,59.88,223,2.82,59.37,0.73,4,16,10162.74,85.45,8307.43,1.22,Decision
5/24/2022,Instagram,Paid,Mobile,Blog,373,75,538,592,83.29,148,1.1,73.71,0.2,1,1,3807.38,88.34,18144.03,0.21,Awareness
1/24/2024,Instagram,Paid,Mobile,Promo_Page,214,64,259,1013,40.41,287,3.91,40.29,5.72,15,15,78272.83,72.68,5637.44,13.88,Decision
12/24/2024,Facebook,Paid,Desktop,Blog,426,71,588,1870,43.11,251,3.18,39.95,4.17,25,25,137512.65,72.83,9855.75,13.95,Awareness
9/28/2024,Facebook,Paid,Mobile,Homepage,356,79,455,828,68.39,224,1.82,67.97,1.46,7,14,22003.9,83.54,15906.25,1.38,Consideration
11/19/2025,Email,Newsletter,Mobile,Product_Page,210,57,230,460,61.32,205,2,55.74,3.93,9,9,25406.38,75.52,0,,Decision
8/29/2022,Twitter,Organic,Mobile,Promo_Page,95,67,130,390,54.58,200,3,54.75,6.16,8,8,30433.2,70.62,0,,Awareness
1/13/2024,Facebook,Paid,Desktop,Category_Page,296,55,324,953,43.1,274,2.94,47.41,4.99,16,32,48502.89,69.22,8649.68,5.61,Consideration
8/14/2025,Tiktok,Paid,Tablet,Product_Page,248,219,286,924,54.23,222,3.23,56.06,3.93,11,44,38762.39,69.55,2469.72,15.7,Awareness
4/6/2025,Google,Organic,Mobile,Category_Page,258,213,285,835,59.87,197,2.93,63.77,2.94,8,8,12841.33,81.03,0,,Consideration
10/5/2023,Facebook,Paid,Desktop,Category_Page,329,134,467,1494,38.35,236,3.2,32.96,3.5,16,16,85984.51,71.49,10051.9,8.55,Consideration
7/12/2022,Instagram,Paid,Mobile,Homepage,182,59,248,422,68.84,192,1.7,74.74,2.21,5,20,14889.69,80.69,4866.29,3.06,Consideration
11/4/2023,Facebook,Paid,Mobile,Product_Page,423,105,518,1606,54.18,247,3.1,51.5,1.94,10,20,22960.71,79.62,15697.01,1.46,Consideration
11/17/2024,Instagram,Paid,Mobile,Blog,327,78,472,850,71.85,195,1.8,71.48,1.22,6,12,19543.36,82.91,9506.31,2.06,Awareness
10/3/2025,Direct,No Media,Mobile,Homepage,418,284,508,1473,46.46,224,2.9,44.46,2.56,13,13,31042.83,77.67,0,,Consideration
4/11/2022,Google,Organic,Mobile,Category_Page,154,102,198,442,62,214,2.23,53.69,3.1,6,18,12000.19,79.72,0,,Consideration
11/28/2022,Instagram,Paid,Mobile,Promo_Page,547,143,665,2135,46.91,218,3.21,46.58,5.38,36,108,174832.1,67.98,23324.06,7.5,Decision
9/11/2022,Direct,No Media,Tablet,Product_Page,359,263,431,1396,46.85,274,3.24,44.93,3.77,16,32,39133.28,75.6,0,,Retention
